Incident Type;Specific Hazards;Hazard Subcategory Paths;Origins;Date
border rejection;missing required nutrition information;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;ecuador;17-4-2019
food;cadmium;heavy metals > cadmium;netherlands;16-4-2019
alert;peanuts and products thereof;peanuts and products thereof;poland;16-4-2019
food;milk and products thereof;milk and products thereof;germany;1-4-2019
alert;pistachio nut;nuts > pistachio nut;australia;1-4-2019
- major food product recall;milk and products thereof;milk and products thereof;united states;28-3-2019
alert;milk and products thereof;milk and products thereof;united states;22-3-2019
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;switzerland;19-3-2019
alert;incorrect labeling;labelling/misdescription > incorrect labeling;united kingdom;12-3-2019
border rejection;2,4-d;pesticides > 2,4-d;ecuador;28-2-2019
border rejection;unauthorised use of colour e 122 - azorubine, unauthorised use of colour e 104 - quinoline yellow, unauthorised ingredient (fraud);unauthorised use of colour e 122 - azorubine, unauthorised use of colour e 104 - quinoline yellow, unauthorised ingredient (fraud);australia;28-2-2019
border rejection;unauthorised use of colour e 104 - quinoline yellow, unauthorised ingredient (fraud);unauthorised use of colour e 104 - quinoline yellow, unauthorised ingredient (fraud);australia;28-2-2019
alert;milk and products thereof;milk and products thereof;united kingdom;27-2-2019
food;milk and products thereof;milk and products thereof;united kingdom;27-2-2019
border rejection;2,4-d;pesticides > 2,4-d;ecuador;22-2-2019
border rejection;2,4-d;pesticides > 2,4-d;ecuador;22-2-2019
alert;milk and products thereof;milk and products thereof;germany;20-2-2019
- food;milk and products thereof;milk and products thereof;united states;20-2-2019
alert;peanuts and products thereof;peanuts and products thereof;germany;16-2-2019
alert;peanuts and products thereof;peanuts and products thereof;germany;16-2-2019
alert;milk and products thereof;milk and products thereof;united kingdom;14-2-2019
alert;moulds;non-pathogenic microorganisms > moulds;united states;13-2-2019
alert;moulds;non-pathogenic microorganisms > moulds;united states;13-2-2019
alert;moulds;non-pathogenic microorganisms > moulds;united states;13-2-2019
alert;peanuts and products thereof;peanuts and products thereof;united states;12-2-2019
alert;peanuts and products thereof;peanuts and products thereof;united states;12-2-2019
alert;peanuts and products thereof;peanuts and products thereof;united states;12-2-2019
alert;peanuts and products thereof;peanuts and products thereof;united states;12-2-2019
alert;peanuts and products thereof;peanuts and products thereof;united states;12-2-2019
alert;peanuts and products thereof;peanuts and products thereof;united states;12-2-2019
alert;incorrect labeling;labelling/misdescription > incorrect labeling;denmark;11-2-2019
alert;milk and products thereof;milk and products thereof;canada;11-2-2019
border rejection;misbranding, missing required nutrition information, insufficient labelling/documentation;labelling/misdescription > misbranding, labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > insufficient labelling/documentation;united kingdom;8-2-2019
alert;milk and products thereof;milk and products thereof;united states;8-2-2019
alert;milk and products thereof;milk and products thereof;united states;6-2-2019
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;venezuela;1-2-2019
border rejection;2,4-d;pesticides > 2,4-d;venezuela;1-2-2019
- food;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;united states;29-1-2019
border rejection;aflatoxin;mycotoxin > aflatoxin;china;24-1-2019
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;brazil;23-1-2019
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;brazil;23-1-2019
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;brazil;23-1-2019
alert;cereals containing gluten and products thereof;cereals containing gluten and products thereof;united kingdom;16-1-2019
food;plastic fragment;plastic fragment;belgium;15-1-2019
alert;abnormal smell, taste disturbance;abnormal smell, taste disturbance;czech republic;8-1-2019
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;4-1-2019
alert;milk and products thereof;milk and products thereof;slovenia;2-1-2019
alert;milk and products thereof;milk and products thereof;italy;31-12-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;26-12-2018
border rejection;iron sesquioxide;food additives > iron sesquioxide;italy;26-12-2018
border rejection;iron sesquioxide;food additives > iron sesquioxide;italy;26-12-2018
border rejection;2,4-d;pesticides > 2,4-d;ghana;26-12-2018
border rejection;unclassified bacteria;other not classified biological hazards > unclassified bacteria;vietnam;26-12-2018
border rejection;unauthorised use of colour e 104 - quinoline yellow, unauthorised ingredient (fraud);unauthorised use of colour e 104 - quinoline yellow, unauthorised ingredient (fraud);france;26-12-2018
border rejection;iron sesquioxide;food additives > iron sesquioxide;italy;26-12-2018
border rejection;iron sesquioxide;food additives > iron sesquioxide;italy;26-12-2018
food;hazelnut;nuts > hazelnut;greece;24-12-2018
alert;milk and products thereof;milk and products thereof;canada;20-12-2018
border rejection;2,4-d;pesticides > 2,4-d;ecuador;14-12-2018
alert;macademia nut;nuts > macademia nut;united states;14-12-2018
alert;cereals containing gluten and products thereof;cereals containing gluten and products thereof;italy;12-12-2018
border rejection;chlorpyrifos;pesticides > organophosphate > chlorpyrifos;ghana;11-12-2018
alert;plastic fragment;plastic fragment;germany;11-12-2018
food;hazelnut;nuts > hazelnut;netherlands;11-12-2018
food;plastic fragment;plastic fragment;netherlands;10-12-2018
border rejection;2,4-d;pesticides > 2,4-d;ecuador;5-12-2018
border rejection;2,4-d;pesticides > 2,4-d;côte d'ivoire;5-12-2018
alert;milk and products thereof;milk and products thereof;canada;5-12-2018
alert;foreign bodies;;slovenia;26-11-2018
alert;hazelnut;nuts > hazelnut;greece;23-11-2018
alert;hazelnut;nuts > hazelnut;greece;23-11-2018
alert;hazelnut;nuts > hazelnut;greece;23-11-2018
food;milk and products thereof;milk and products thereof;united kingdom;16-11-2018
alert;milk and products thereof;milk and products thereof;united kingdom;16-11-2018
alert;peanuts and products thereof;peanuts and products thereof;united states;13-11-2018
border rejection;2,4-d;pesticides > 2,4-d;ecuador;12-11-2018
- major food product recall;milk and products thereof;milk and products thereof;united states;9-11-2018
alert;almond;nuts > almond;germany;9-11-2018
alert;milk and products thereof;milk and products thereof;germany;9-11-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;6-11-2018
border rejection;high content of cyanide;composition > high content of cyanide;italy;5-11-2018
food;cadmium;heavy metals > cadmium;peru;2-11-2018
alert;cereals containing gluten and products thereof;cereals containing gluten and products thereof;united states;1-11-2018
border rejection;2,4-d;pesticides > 2,4-d;venezuela;31-10-2018
alert;milk and products thereof;milk and products thereof;ukraine;26-10-2018
food;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;26-10-2018
border rejection;spoilage, unfit for human consumption, foreign bodies;spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;22-10-2018
border rejection;spoilage, unfit for human consumption, foreign bodies;spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;16-10-2018
border rejection;spoilage, unfit for human consumption, foreign bodies;spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;16-10-2018
border rejection;vitamins (unauthorised), unauthorised ingredient (fraud);composition > vitamins (unauthorised), unauthorised ingredient (fraud);south africa;9-10-2018
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;china;4-10-2018
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;china;4-10-2018
alert;plastic fragment;plastic fragment;united kingdom;1-10-2018
border rejection;unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);belgium;1-10-2018
alert;pistachio nut;nuts > pistachio nut;united kingdom;28-9-2018
alert;pistachio nut;nuts > pistachio nut;united kingdom;28-9-2018
alert;pistachio nut;nuts > pistachio nut;united kingdom;28-9-2018
border rejection;aflatoxin;mycotoxin > aflatoxin;united states;27-9-2018
border rejection;spoilage, unfit for human consumption;spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;18-9-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;18-9-2018
alert;milk and products thereof;milk and products thereof;australia;17-9-2018
border rejection;unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);france;14-9-2018
alert;milk and products thereof;milk and products thereof;australia;14-9-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;13-9-2018
border rejection;2,4-d;pesticides > 2,4-d;ghana;16-8-2018
border rejection;spoilage, unfit for human consumption;spoilage, poor or insufficient controls > unfit for human consumption;côte d'ivoire;16-8-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;peru;15-8-2018
alert;milk and products thereof;milk and products thereof;australia;13-8-2018
border rejection;2,4-d;pesticides > 2,4-d;venezuela;13-8-2018
border rejection;aflatoxin;mycotoxin > aflatoxin;china;13-8-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;1-8-2018
food;milk and products thereof;milk and products thereof;estonia;1-8-2018
border rejection;2,4-d;pesticides > 2,4-d;ecuador;31-7-2018
food;milk and products thereof;milk and products thereof;spain;24-7-2018
food;metal fragment;metal fragment;unknown origin;24-7-2018
border rejection;missing required nutrition information;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;germany;16-7-2018
border rejection;2,4-d;pesticides > 2,4-d;venezuela;13-7-2018
border rejection;fenvalerate;pesticides > fenvalerate;ghana;5-7-2018
border rejection;chlorpyrifos;pesticides > organophosphate > chlorpyrifos;ghana;5-7-2018
alert;abnormal smell, taste disturbance, appearance;abnormal smell, taste disturbance, appearance;austria;29-6-2018
border rejection;2,4-d;pesticides > 2,4-d;ghana;27-6-2018
border rejection;cypermethrin;pesticides > pyrethroid > cypermethrin;venezuela;15-6-2018
border rejection;2,4-d;pesticides > 2,4-d;venezuela;13-6-2018
border rejection;fenvalerate;pesticides > fenvalerate;ghana;7-6-2018
alert;plastic fragment;plastic fragment;united kingdom;2-6-2018
alert;metal fragment;metal fragment;germany;28-5-2018
border rejection;chlorpyrifos;pesticides > organophosphate > chlorpyrifos;ghana;24-5-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;18-5-2018
food;plastic fragment;plastic fragment;belgium;16-5-2018
border rejection;chlorpyrifos;pesticides > organophosphate > chlorpyrifos;ghana;11-5-2018
alert;glycidyl esters;contaminant > glycidyl esters;belgium;9-5-2018
border rejection;2,4-d;pesticides > 2,4-d;ghana;8-5-2018
border rejection;2,4-d;pesticides > 2,4-d;ghana;1-5-2018
alert;eggs and products thereof;eggs and products thereof;united states;24-4-2018
alert;milk and products thereof;milk and products thereof;australia;23-4-2018
alert;milk and products thereof;milk and products thereof;australia;20-4-2018
food;moulds;non-pathogenic microorganisms > moulds;unknown origin;16-4-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;12-4-2018
border rejection;chlorpyrifos;pesticides > organophosphate > chlorpyrifos;ghana;10-4-2018
border rejection;2,4-d;pesticides > 2,4-d;ghana;28-3-2018
border rejection;misbranding, incorrect labeling;labelling/misdescription > misbranding, labelling/misdescription > incorrect labeling;mexico;22-3-2018
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;united states;21-3-2018
border rejection;2,4-d;pesticides > 2,4-d;venezuela;8-3-2018
border rejection;2,4-d;pesticides > 2,4-d;venezuela;8-3-2018
border rejection;2,4-d;pesticides > 2,4-d;ghana;8-3-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;7-3-2018
- food;peanuts and products thereof, almond, nuts;peanuts and products thereof, nuts > almond, nuts;united states;5-3-2018
alert;peanuts and products thereof;peanuts and products thereof;united states;5-3-2018
alert;milk and products thereof;milk and products thereof;poland;1-3-2018
alert;milk and products thereof, almond, walnut, hazelnut, pistachio nut, cereals containing gluten and products thereof, soybeans and products thereof;milk and products thereof, nuts > almond, nuts > walnut, nuts > hazelnut, nuts > pistachio nut, cereals containing gluten and products thereof, soybeans and products thereof;denmark;27-2-2018
border rejection;inadequate processing;processing > inadequate processing;china;26-2-2018
border rejection;inadequate processing;processing > inadequate processing;jamaica;26-2-2018
border rejection;2,4-d;pesticides > 2,4-d;venezuela;23-2-2018
alert;incorrect labeling;labelling/misdescription > incorrect labeling;ireland;23-2-2018
alert;plastic fragment;plastic fragment;australia;18-2-2018
alert;incorrect labeling;labelling/misdescription > incorrect labeling;denmark;16-2-2018
alert;plastic fragment;plastic fragment;australia;15-2-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;14-2-2018
alert;moulds;non-pathogenic microorganisms > moulds;germany;8-2-2018
food;incorrect labeling, milk and products thereof, cereals containing gluten and products thereof;labelling/misdescription > incorrect labeling, milk and products thereof, cereals containing gluten and products thereof;sweden;7-2-2018
alert;milk and products thereof;milk and products thereof;australia;1-2-2018
border rejection;inadequate processing;processing > inadequate processing;philippines;31-1-2018
border rejection;unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);singapore;25-1-2018
border rejection;2,4-d;pesticides > 2,4-d;venezuela;25-1-2018
border rejection;cypermethrin, 2,4-d;pesticides > pyrethroid > cypermethrin, pesticides > 2,4-d;venezuela;25-1-2018
alert;food additive (undeclared), unauthorised ingredient (fraud);food additives > food additive (undeclared), unauthorised ingredient (fraud);czech republic;24-1-2018
alert;salmonella;pathogen > pathogenic bacteria > salmonella;ireland;22-1-2018
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;17-1-2018
alert;almond;nuts > almond;united states;22-12-2017
border rejection;missing process documentation;processing > missing process documentation;south korea;22-12-2017
food;foreign bodies;;netherlands;20-12-2017
border rejection;foreign bodies, incorrect labeling;labelling/misdescription > incorrect labeling;germany;19-12-2017
border rejection;missing process documentation;processing > missing process documentation;japan;15-12-2017
border rejection;missing process documentation;processing > missing process documentation;japan;15-12-2017
border rejection;missing process documentation;processing > missing process documentation;japan;15-12-2017
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;14-12-2017
alert;plastic fragment;plastic fragment;denmark;12-12-2017
border rejection;2,4-d;pesticides > 2,4-d;peru;11-12-2017
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;8-12-2017
food;hazelnut;nuts > hazelnut;netherlands;4-12-2017
border rejection;2,4-d;pesticides > 2,4-d;venezuela;30-11-2017
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;28-11-2017
alert;milk and products thereof;milk and products thereof;australia;28-11-2017
border rejection;aflatoxin;mycotoxin > aflatoxin;united states;27-11-2017
border rejection;aflatoxin;mycotoxin > aflatoxin;united states;27-11-2017
alert;milk and products thereof;milk and products thereof;australia;24-11-2017
alert;milk and products thereof;milk and products thereof;united states;16-11-2017
alert;milk and products thereof;milk and products thereof;united states;16-11-2017
alert;milk and products thereof;milk and products thereof;united states;16-11-2017
border rejection;2,4-d;pesticides > 2,4-d;ecuador;14-11-2017
border rejection;unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);belgium;14-11-2017
alert;almond;nuts > almond;united states;9-11-2017
alert;milk and products thereof;milk and products thereof;united states;9-11-2017
alert;milk and products thereof;milk and products thereof;united states;9-11-2017
food;cadmium;heavy metals > cadmium;ecuador;8-11-2017
alert;milk and products thereof;milk and products thereof;united states;8-11-2017
alert;peanuts and products thereof;peanuts and products thereof;united states;8-11-2017
alert;milk and products thereof;milk and products thereof;united states;8-11-2017
alert;peanuts and products thereof;peanuts and products thereof;united states;8-11-2017
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;japan;7-11-2017
alert;milk and products thereof;milk and products thereof;united states;6-11-2017
food;plastic fragment;plastic fragment;denmark;2-11-2017
- food;milk and products thereof;milk and products thereof;united states;1-11-2017
border rejection;packaging defect;;ghana;1-11-2017
border rejection;allergens;;colombia;1-11-2017
border rejection;soybeans and products thereof, milk and products thereof;soybeans and products thereof, milk and products thereof;colombia;1-11-2017
border rejection;allergens;;colombia;1-11-2017
alert;milk and products thereof;milk and products thereof;canada;31-10-2017
border rejection;unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);france;30-10-2017
border rejection;unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);france;30-10-2017
alert;milk and products thereof;milk and products thereof;canada;30-10-2017
border rejection;unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);unauthorised use of colour e 122 - azorubine, unauthorised ingredient (fraud);france;30-10-2017
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;japan;27-10-2017
border rejection;unauthorised food additive tbhq - tertiary butylhydroquinone, unauthorised ingredient (fraud);composition > unauthorised food additive tbhq - tertiary butylhydroquinone, unauthorised ingredient (fraud);turkey;24-10-2017
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;brazil;20-10-2017
border rejection;particles;other not classified hazards for foreign bodies > particles;venezuela;18-10-2017
border rejection;2,4-d;pesticides > 2,4-d;côte d'ivoire;16-10-2017
border rejection;incorrect labeling, misdescription;labelling/misdescription > incorrect labeling, labelling/misdescription > misdescription;france;12-10-2017
alert;milk and products thereof, soybeans and products thereof;milk and products thereof, soybeans and products thereof;netherlands;9-10-2017
food;milk and products thereof;milk and products thereof;netherlands;9-10-2017
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;poland;3-10-2017
food;plastic fragment;plastic fragment;italy;28-9-2017
alert;plastic fragment;plastic fragment;united kingdom;27-9-2017
alert;plastic fragment;plastic fragment;united kingdom;27-9-2017
alert;plastic fragment;plastic fragment;united kingdom;27-9-2017
alert;plastic fragment;plastic fragment;united kingdom;27-9-2017
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;india;21-9-2017
- food;milk and products thereof;milk and products thereof;united states;20-9-2017
border rejection;insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation;colombia;14-9-2017
border rejection;2,4-d;pesticides > 2,4-d;ecuador;13-9-2017
alert;glass fragment;glass fragment;germany;12-9-2017
food;glass fragment;glass fragment;germany;12-9-2017
alert;cereals containing gluten and products thereof, peanuts and products thereof;cereals containing gluten and products thereof, peanuts and products thereof;australia;5-9-2017
border rejection;improper packaging;improper packaging;spain;1-9-2017
border rejection;incorrect labeling, labelling/misdescription;labelling/misdescription > incorrect labeling, labelling/misdescription;india;1-9-2017
- food;milk and products thereof;milk and products thereof;united states;1-9-2017
border rejection;incorrect labeling, labelling/misdescription;labelling/misdescription > incorrect labeling, labelling/misdescription;india;1-9-2017
border rejection;foreign bodies;;poland;28-8-2017
border rejection;potential choking;other not classified > potential choking;poland;28-8-2017
border rejection;potential choking;other not classified > potential choking;poland;28-8-2017
food;cadmium;heavy metals > cadmium;colombia;25-8-2017
alert;norovirus;pathogen > virus > enteric viruses > norovirus;canada;21-8-2017
border rejection;foreign bodies;;poland;10-8-2017
food;salmonella;pathogen > pathogenic bacteria > salmonella;poland;9-8-2017
border rejection;packaging defect;;ghana;1-8-2017
alert;eggs and products thereof;eggs and products thereof;canada;25-7-2017
border rejection;incorrect labeling, labelling/misdescription;labelling/misdescription > incorrect labeling, labelling/misdescription;india;1-7-2017
alert;moulds;non-pathogenic microorganisms > moulds;france;20-6-2017
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;united states;14-6-2017
border rejection;inadequate processing;processing > inadequate processing;germany;13-6-2017
border rejection;inadequate processing;processing > inadequate processing;germany;13-6-2017
border rejection;inadequate processing;processing > inadequate processing;germany;13-6-2017
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;9-6-2017
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;9-6-2017
food;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;9-6-2017
border rejection;spoilage, unfit for human consumption;spoilage, poor or insufficient controls > unfit for human consumption;nigeria;9-6-2017
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;9-6-2017
border rejection;missing required nutrition information;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;italy;30-5-2017
border rejection;missing required nutrition information;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;italy;30-5-2017
border rejection;missing process documentation;processing > missing process documentation;japan;23-5-2017
border rejection;inadequate processing;processing > inadequate processing;portugal;17-5-2017
border rejection;inadequate processing;processing > inadequate processing;portugal;17-5-2017
border rejection;inadequate processing;processing > inadequate processing;portugal;17-5-2017
border rejection;2,4-d;pesticides > 2,4-d;venezuela;28-4-2017
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;china;24-4-2017
border rejection;inspection refusal;smuggling > inspection issues > inspection refusal;greece;24-4-2017
alert;metal particles;metal fragment > metal particles;germany;21-4-2017
food;peanuts and products thereof;peanuts and products thereof;united kingdom;20-4-2017
alert;nuts, peanuts and products thereof;nuts, peanuts and products thereof;united kingdom;14-4-2017
alert;almond;nuts > almond;united states;5-4-2017
border rejection;missing required nutrition information;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information;germany;3-4-2017
alert;milk and products thereof;milk and products thereof;united kingdom;30-3-2017
border rejection;2,4-d;pesticides > 2,4-d;venezuela;30-3-2017
alert;metal fragment;metal fragment;canada;27-3-2017
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;brazil;20-3-2017
food;cereals containing gluten and products thereof;cereals containing gluten and products thereof;united kingdom;16-3-2017
alert;cereals containing gluten and products thereof;cereals containing gluten and products thereof;switzerland;14-3-2017
alert;eggs and products thereof;eggs and products thereof;united kingdom;14-3-2017
alert;eggs and products thereof;eggs and products thereof;united kingdom;9-3-2017
- food;peanuts and products thereof;peanuts and products thereof;united states;7-3-2017
alert;abnormal smell;abnormal smell;greece;1-3-2017
border rejection;missing required nutrition information, unauthorised colour, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, unauthorised colour, labelling/misdescription > incorrect labeling;india;28-2-2017
border rejection;missing required nutrition information, unauthorised colour, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, unauthorised colour, labelling/misdescription > incorrect labeling;india;28-2-2017
border rejection;missing required nutrition information, unauthorised colour, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, unauthorised colour, labelling/misdescription > incorrect labeling;india;28-2-2017
alert;eggs and products thereof;eggs and products thereof;ireland;17-2-2017
food;eggs and products thereof;eggs and products thereof;unknown origin;14-2-2017
alert;lack of origin/traceability information;labelling/misdescription > insufficient labelling/documentation > lack of origin/traceability information;germany;9-2-2017
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;8-2-2017
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);ecuador;8-2-2017
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;8-2-2017
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;8-2-2017
alert;milk and products thereof;milk and products thereof;belgium;3-2-2017
alert;milk and products thereof;milk and products thereof;netherlands;3-2-2017
alert;tampering;other not classified fraud hazards > tampering;united kingdom;31-1-2017
- food;almond;nuts > almond;united states;27-1-2017
border rejection;pyrimethanil;pesticides > anilinopyrimidine > pyrimethanil;ecuador;25-1-2017
alert;milk and products thereof;milk and products thereof;netherlands;25-1-2017
alert;milk and products thereof;milk and products thereof;netherlands;25-1-2017
food;milk and products thereof;milk and products thereof;united states;20-1-2017
food;milk and products thereof;milk and products thereof;belgium;20-1-2017
alert;plastic fragment;plastic fragment;united kingdom;19-1-2017
food;salmonella;pathogen > pathogenic bacteria > salmonella;côte d'ivoire;18-1-2017
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;china;13-1-2017
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;china;13-1-2017
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;china;13-1-2017
food;milk and products thereof;milk and products thereof;united states;10-1-2017
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united states;30-12-2016
alert;potential choking;other not classified > potential choking;united kingdom;23-12-2016
border rejection;missing required nutrition information, insufficient labelling/documentation;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > insufficient labelling/documentation;india;21-12-2016
- major food product recall;salmonella;pathogen > pathogenic bacteria > salmonella;united states;16-12-2016
border rejection;pyrimethanil;pesticides > anilinopyrimidine > pyrimethanil;ecuador;15-12-2016
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;china;13-12-2016
border rejection;non-compliance to standards;poor or insufficient controls > non-compliance to standards;china;13-12-2016
alert;hazelnut;nuts > hazelnut;united states;12-12-2016
alert;milk and products thereof;milk and products thereof;united states;7-12-2016
border rejection;pyrimethanil;pesticides > anilinopyrimidine > pyrimethanil;ecuador;28-11-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;28-11-2016
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;brazil;28-11-2016
food;aflatoxin;mycotoxin > aflatoxin;france;16-11-2016
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;brazil;3-11-2016
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;brazil;3-11-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;1-11-2016
food;benzo(a)pyrene, polycyclic aromatic hydrocarbons;pahs > benzo(a)pyrene, industrial contaminants > polycyclic aromatic hydrocarbons;germany;24-10-2016
border rejection;incorrect labeling;labelling/misdescription > incorrect labeling;canada;20-10-2016
- food;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;united states;12-10-2016
border rejection;spoilage, unfit for human consumption;spoilage, poor or insufficient controls > unfit for human consumption;haiti;11-10-2016
alert;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;united states;11-10-2016
border rejection;incorrect labeling, unauthorised colour, artificial colourants/synthetic dyes;labelling/misdescription > incorrect labeling, unauthorised colour, adulteration (ema) > addition > enhancers/neutralizers > artificial colourants/synthetic dyes;canada;6-10-2016
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;italy;4-10-2016
border rejection;missing required nutrition information, incorrect labeling;labelling/misdescription > insufficient labelling/documentation > missing required nutrition information, labelling/misdescription > incorrect labeling;united states;4-10-2016
border rejection;2,4-dinitrophenol (dnp);industrial contaminants > 2,4-dinitrophenol (dnp);venezuela;30-9-2016
alert;milk and products thereof;milk and products thereof;australia;14-9-2016
alert;almond, hazelnut;nuts > almond, nuts > hazelnut;united kingdom;4-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;united states;2-9-2016
