Incident Type;Hazards;Hazard Paths;Origins;Date
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;canada;5-5-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;4-5-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;4-5-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;4-5-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;3-5-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;3-5-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;3-5-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;3-5-2021
border rejection;marking defects;labelling/misdescription > marking defects;chile;30-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;canada;29-4-2021
border rejection;tearing;damaged packaging > tearing;chile;28-4-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;27-4-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;greece;26-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;23-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;23-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;22-4-2021
border rejection;inspection certificate  issues, processing, inspection issues;smuggling > inspection issues > inspection certificate  issues, processing, smuggling > inspection issues;canada;21-4-2021
border rejection;tearing;damaged packaging > tearing;canada;21-4-2021
food;foreign bodies;;france;21-4-2021
food;salmonella;pathogen > pathogenic bacteria > salmonella;brazil;20-4-2021
alert;inadequate thermal processing;processing > inadequate thermal processing;ireland;20-4-2021
food;salmonella;pathogen > pathogenic bacteria > salmonella;poland;19-4-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;18-4-2021
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;16-4-2021
food;salmonella;pathogen > pathogenic bacteria > salmonella;france;16-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;15-4-2021
border rejection;labelling/misdescription;labelling/misdescription;israel;15-4-2021
border rejection;labelling/misdescription;labelling/misdescription;israel;15-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;15-4-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;14-4-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;14-4-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;13-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;9-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;9-4-2021
food;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;denmark;9-4-2021
food;residue level above mrl for tetracycline;residues of veterinary medicinal products > residue level above mrl for tetracycline;belgium;9-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;8-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;8-4-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;8-4-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;7-4-2021
border rejection;tearing;damaged packaging > tearing;chile;7-4-2021
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;7-4-2021
alert;fat;labelling/misdescription > misbranding > compositional deviation > fat;poland;6-4-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;3-4-2021
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;1-4-2021
food;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;netherlands;31-3-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;26-3-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;25-3-2021
food;salmonella;pathogen > pathogenic bacteria > salmonella;poland;25-3-2021
alert;unauthorised operator;poor or insufficient controls > unauthorised operator;united kingdom;23-3-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;18-3-2021
alert;plastic fragment;plastic fragment;united kingdom;18-3-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;16-3-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;16-3-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;;16-3-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;;16-3-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;;16-3-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;;16-3-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;15-3-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;15-3-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;12-3-2021
border rejection;tearing;damaged packaging > tearing;mexico;12-3-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;12-3-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;12-3-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;mexico;11-3-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;10-3-2021
alert;composition;composition;france;10-3-2021
alert;abnormal smell, taste disturbance;abnormal smell, taste disturbance;luxembourg;10-3-2021
border rejection;labelling/misdescription;labelling/misdescription;chile;8-3-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;7-3-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;5-3-2021
border rejection;tearing;damaged packaging > tearing;chile;5-3-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;5-3-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;5-3-2021
food;salmonella group c;pathogen > pathogenic bacteria > salmonella > salmonella group c;poland;5-3-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;4-3-2021
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;unknown origin;4-3-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;3-3-2021
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;3-3-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;2-3-2021
alert;pesticides;pesticides;france;2-3-2021
alert;pesticides;pesticides;france;2-3-2021
border rejection;labelling/misdescription;labelling/misdescription;israel;1-3-2021
border rejection;labelling/misdescription;labelling/misdescription;israel;1-3-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;1-3-2021
border rejection;marking defects;labelling/misdescription > marking defects;chile;1-3-2021
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;1-3-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;26-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;26-2-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;25-2-2021
food;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;25-2-2021
food;cereals containing gluten and products thereof;cereals containing gluten and products thereof;germany;24-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;23-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;23-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;23-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;23-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;23-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;23-2-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;israel;22-2-2021
border rejection;tearing;damaged packaging > tearing;chile;22-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;22-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;22-2-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;20-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;18-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;18-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;18-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;18-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;18-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;18-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;18-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;18-2-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;17-2-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;17-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;17-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;17-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;16-2-2021
food;salmonella;pathogen > pathogenic bacteria > salmonella;netherlands;16-2-2021
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;15-2-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;belgium;12-2-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;luxembourg;12-2-2021
feed;enterobacteriaceae;non-pathogenic microorganisms > enterobacteriaceae;china;12-2-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;luxembourg;12-2-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;luxembourg;12-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;11-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;11-2-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;11-2-2021
alert;soybeans and products thereof;soybeans and products thereof;united states;10-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;9-2-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;israel;9-2-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;8-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;8-2-2021
border rejection;tearing;damaged packaging > tearing;chile;8-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;8-2-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;israel;5-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;4-2-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;3-2-2021
border rejection;tearing;damaged packaging > tearing;canada;2-2-2021
border rejection;tearing;damaged packaging > tearing;canada;2-2-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;1-2-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;1-2-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;1-2-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;israel;1-2-2021
food;inadequate thermal processing;processing > inadequate thermal processing;sweden;1-2-2021
border rejection;labelling/misdescription;labelling/misdescription;israel;29-1-2021
border rejection;labelling/misdescription;labelling/misdescription;israel;29-1-2021
food;escherichia coli;pathogen > pathogenic bacteria > escherichia coli;belgium;28-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;27-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;27-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;27-1-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;26-1-2021
alert;abnormal smell;abnormal smell;czech republic;26-1-2021
alert;abnormal smell, appearance;abnormal smell, appearance;czech republic;26-1-2021
alert;abnormal smell;abnormal smell;czech republic;26-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;25-1-2021
alert;plastic fragment, expired products;plastic fragment, intentional distribution of products not fit for consumption > expired products;italy;23-1-2021
alert;plastic fragment, expired products;plastic fragment, intentional distribution of products not fit for consumption > expired products;italy;23-1-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;france;21-1-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;france;21-1-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;france;21-1-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;france;21-1-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;france;21-1-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;france;21-1-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;france;21-1-2021
alert;incorrect expiry date;labelling/misdescription > incorrect expiry date;france;21-1-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;20-1-2021
border rejection;labelling/misdescription;labelling/misdescription;canada;20-1-2021
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;20-1-2021
border rejection;labelling/misdescription;labelling/misdescription;israel;20-1-2021
border rejection;labelling/misdescription;labelling/misdescription;israel;20-1-2021
border rejection;inspection certificate  issues, labelling/misdescription, inspection issues;smuggling > inspection issues > inspection certificate  issues, labelling/misdescription, smuggling > inspection issues;canada;19-1-2021
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;19-1-2021
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;19-1-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;mexico;18-1-2021
border rejection;missing shipping mark, labelling/misdescription;labelling/misdescription > marking defects > missing shipping mark, labelling/misdescription;canada;18-1-2021
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;18-1-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;mexico;15-1-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;mexico;15-1-2021
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;15-1-2021
alert;milk and products thereof;milk and products thereof;canada;15-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;14-1-2021
alert;plastic fragment;plastic fragment;italy;14-1-2021
alert;plastic fragment;plastic fragment;italy;14-1-2021
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;canada;13-1-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;mexico;13-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;13-1-2021
border rejection;inspection certificate  issues, labelling/misdescription, inspection issues;smuggling > inspection issues > inspection certificate  issues, labelling/misdescription, smuggling > inspection issues;canada;13-1-2021
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;13-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;12-1-2021
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;canada;12-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;12-1-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;12-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;11-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;11-1-2021
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;canada;10-1-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;8-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;8-1-2021
border rejection;missing shipping mark, tearing;labelling/misdescription > marking defects > missing shipping mark, damaged packaging > tearing;chile;8-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;7-1-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;7-1-2021
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;7-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;6-1-2021
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;6-1-2021
food;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;6-1-2021
alert;fat in dry matter (fdm);labelling/misdescription > misbranding > compositional deviation > fat in dry matter (fdm);czech republic;5-1-2021
alert;appearance, abnormal smell, abnormal colour;appearance, abnormal smell, abnormal colour;czech republic;5-1-2021
alert;abnormal smell, abnormal colour, appearance;abnormal smell, abnormal colour, appearance;czech republic;5-1-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;4-1-2021
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;chile;31-12-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;30-12-2020
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;30-12-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;29-12-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;29-12-2020
border rejection;missing shipping mark, tearing;labelling/misdescription > marking defects > missing shipping mark, damaged packaging > tearing;chile;28-12-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;24-12-2020
alert;plastic fragment;plastic fragment;luxembourg;24-12-2020
alert;plastic fragment;plastic fragment;luxembourg;24-12-2020
alert;plastic fragment;plastic fragment;luxembourg;24-12-2020
alert;plastic fragment;plastic fragment;luxembourg;24-12-2020
alert;plastic fragment;plastic fragment;luxembourg;24-12-2020
alert;plastic fragment;plastic fragment;luxembourg;24-12-2020
alert;plastic fragment;plastic fragment;luxembourg;24-12-2020
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;23-12-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;23-12-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;23-12-2020
alert;plastic fragment;plastic fragment;france;23-12-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;22-12-2020
alert;abnormal smell;abnormal smell;czech republic;22-12-2020
food;salmonella;pathogen > pathogenic bacteria > salmonella;romania;22-12-2020
food;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;austria;21-12-2020
alert;plastic fragment;plastic fragment;united states;20-12-2020
alert;unauthorised use of federal inspection mark;smuggling > inspection issues > unauthorised use of federal inspection mark;united states;19-12-2020
alert;inspection issues;smuggling > inspection issues;united states;19-12-2020
border rejection;labelling/misdescription;labelling/misdescription;canada;18-12-2020
border rejection;labelling/misdescription;labelling/misdescription;canada;18-12-2020
border rejection;labelling/misdescription;labelling/misdescription;canada;18-12-2020
border rejection;labelling/misdescription;labelling/misdescription;canada;18-12-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;18-12-2020
alert;appearance, abnormal smell, abnormal colour;appearance, abnormal smell, abnormal colour;czech republic;18-12-2020
border rejection;labelling/misdescription;labelling/misdescription;canada;17-12-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;17-12-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;17-12-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;17-12-2020
food;absence of expiry date;labelling/misdescription > absence of expiry date;france;17-12-2020
border rejection;labelling/misdescription;labelling/misdescription;canada;16-12-2020
border rejection;labelling/misdescription;labelling/misdescription;canada;16-12-2020
border rejection;labelling/misdescription;labelling/misdescription;canada;16-12-2020
border rejection;labelling/misdescription;labelling/misdescription;canada;16-12-2020
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;chile;16-12-2020
alert;absence of expiry/use by dates;labelling/misdescription > insufficient labelling/documentation > absence of expiry/use by dates;netherlands;16-12-2020
alert;salmonella;pathogen > pathogenic bacteria > salmonella;united kingdom;16-12-2020
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;mexico;14-12-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;10-12-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;9-12-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;7-12-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;7-12-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;4-12-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;4-12-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;3-12-2020
border rejection;marking defects;labelling/misdescription > marking defects;chile;2-12-2020
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;israel;1-12-2020
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;israel;1-12-2020
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;israel;1-12-2020
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;israel;1-12-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;1-12-2020
border rejection;missing shipping mark, tearing;labelling/misdescription > marking defects > missing shipping mark, damaged packaging > tearing;chile;1-12-2020
alert;abnormal smell;abnormal smell;czech republic;1-12-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;30-11-2020
food;listeria monocytogenes;pathogen > pathogenic bacteria > listeria monocytogenes;belgium;30-11-2020
food;salmonella;pathogen > pathogenic bacteria > salmonella;brazil;30-11-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;30-11-2020
food;salmonella;pathogen > pathogenic bacteria > salmonella;brazil;27-11-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland, slovakia;27-11-2020
alert;unauthorised substance ethylene oxide, unauthorised ingredient (fraud);pesticides > unauthorised substance ethylene oxide, unauthorised ingredient (fraud);france;27-11-2020
alert;pathogenic bacteria;pathogen > pathogenic bacteria;canada;26-11-2020
food;salmonella enterica ser. infantis;pathogen > pathogenic bacteria > salmonella > salmonella enterica ser. infantis;lithuania;26-11-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;25-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;canada;25-11-2020
border rejection;inspection certificate  issues, labelling/misdescription, inspection issues;smuggling > inspection issues > inspection certificate  issues, labelling/misdescription, smuggling > inspection issues;canada;24-11-2020
border rejection;marking defects;labelling/misdescription > marking defects;chile;23-11-2020
food;salmonella typhimurium;pathogen > pathogenic bacteria > salmonella > salmonella typhimurium;brazil;23-11-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;israel;20-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;canada;18-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;17-11-2020
alert;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;belgium;17-11-2020
alert;salmonella;pathogen > pathogenic bacteria > salmonella;belgium;17-11-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;17-11-2020
food;salmonella;pathogen > pathogenic bacteria > salmonella;latvia;16-11-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;france;12-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;11-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;11-11-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;11-11-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;11-11-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;11-11-2020
alert;salmonella;pathogen > pathogenic bacteria > salmonella;poland;11-11-2020
border rejection;labelling/misdescription;labelling/misdescription;canada;10-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;canada;9-11-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;9-11-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;5-11-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;5-11-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;chile;5-11-2020
border rejection;missing shipping mark;labelling/misdescription > marking defects > missing shipping mark;canada;5-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;canada;5-11-2020
border rejection;marking defects;labelling/misdescription > marking defects;chile;4-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;4-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;4-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;2-11-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;2-11-2020
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;canada;30-10-2020
food;salmonella enterica;pathogen > pathogenic bacteria > salmonella > salmonella enterica;poland;30-10-2020
border rejection;tearing, explosion;damaged packaging > tearing, bulging packaging > explosion;chile;29-10-2020
border rejection;inspection certificate  issues, missing shipping mark, inspection issues;smuggling > inspection issues > inspection certificate  issues, labelling/misdescription > marking defects > missing shipping mark, smuggling > inspection issues;israel;29-10-2020
border rejection;inspection certificate  issues, inspection issues;smuggling > inspection issues > inspection certificate  issues, smuggling > inspection issues;israel;29-10-2020
